x,y,N,tolerance,club_agreement,aim_agreement,median_aim,n_seeds
-6.666666666666671,136.68052705684886,250,2,1.0,0.81,-18.0,100
-6.666666666666671,136.68052705684886,250,3,1.0,0.81,-18.0,100
-6.666666666666671,136.68052705684886,300,1,1.0,0.34,-18.0,100
-6.666666666666671,136.68052705684886,300,2,1.0,0.85,-18.0,100
-6.666666666666671,136.68052705684886,300,3,1.0,0.85,-18.0,100
-6.666666666666671,145.34857976253377,10,1,0.53,0.11,0.0,100
-6.666666666666671,145.34857976253377,10,2,0.53,0.26,0.0,100
-6.666666666666671,145.34857976253377,10,3,0.53,0.26,0.0,100
-6.666666666666671,145.34857976253377,20,1,0.7,0.11,-2.0,100
-6.666666666666671,145.34857976253377,20,2,0.7,0.33,-2.0,100
-6.666666666666671,145.34857976253377,20,3,0.7,0.33,-2.0,100
-6.666666666666671,145.34857976253377,30,1,0.82,0.12,0.0,100
-6.666666666666671,145.34857976253377,30,2,0.82,0.49,0.0,100
-6.666666666666671,145.34857976253377,30,3,0.82,0.49,0.0,100
-6.666666666666671,145.34857976253377,50,1,0.85,0.19,-2.0,100
-6.666666666666671,145.34857976253377,50,2,0.85,0.43,-2.0,100
-6.666666666666671,145.34857976253377,50,3,0.85,0.43,-2.0,100
-6.666666666666671,145.34857976253377,100,1,0.98,0.2,-2.0,100
-6.666666666666671,145.34857976253377,100,2,0.98,0.59,-2.0,100
-6.666666666666671,145.34857976253377,100,3,0.98,0.59,-2.0,100
-6.666666666666671,145.34857976253377,150,1,1.0,0.23,-2.0,100
-6.666666666666671,145.34857976253377,150,2,1.0,0.67,-2.0,100
-6.666666666666671,145.34857976253377,150,3,1.0,0.67,-2.0,100
-6.666666666666671,145.34857976253377,200,1,1.0,0.2,-2.0,100
-6.666666666666671,145.34857976253377,200,2,1.0,0.64,-2.0,100
-6.666666666666671,145.34857976253377,200,3,1.0,0.64,-2.0,100
-6.666666666666671,145.34857976253377,250,1,1.0,0.21,-2.0,100
-6.666666666666671,145.34857976253377,250,2,1.0,0.68,-2.0,100
-6.666666666666671,145.34857976253377,250,3,1.0,0.68,-2.0,100
-6.666666666666671,145.34857976253377,300,1,1.0,0.24,-2.0,100
-6.666666666666671,145.34857976253377,300,2,1.0,0.68,-2.0,100
-6.666666666666671,145.34857976253377,300,3,1.0,0.68,-2.0,100
-6.666666666666671,154.01663246821866,10,1,0.81,0.09,-10.0,100
-6.666666666666671,154.01663246821866,10,2,0.81,0.25,-10.0,100
-6.666666666666671,154.01663246821866,10,3,0.81,0.25,-10.0,100
-6.666666666666671,154.01663246821866,20,1,0.92,0.27,-11.0,100
-6.666666666666671,154.01663246821866,20,2,0.92,0.27,-11.0,100
-6.666666666666671,154.01663246821866,20,3,0.92,0.58,-11.0,100
-6.666666666666671,154.01663246821866,30,1,0.93,0.18,-12.0,100
-6.666666666666671,154.01663246821866,30,2,0.93,0.52,-12.0,100
-6.666666666666671,154.01663246821866,30,3,0.93,0.52,-12.0,100
-6.666666666666671,154.01663246821866,50,1,0.99,0.15,-12.0,100
-6.666666666666671,154.01663246821866,50,2,0.99,0.56,-12.0,100
-6.666666666666671,154.01663246821866,50,3,0.99,0.56,-12.0,100
-6.666666666666671,154.01663246821866,100,1,1.0,0.26,-12.0,100
-6.666666666666671,154.01663246821866,100,2,1.0,0.6,-12.0,100
-6.666666666666671,154.01663246821866,100,3,1.0,0.6,-12.0,100
-6.666666666666671,154.01663246821866,150,1,1.0,0.33,-12.0,100
-6.666666666666671,154.01663246821866,150,2,1.0,0.7,-12.0,100
-6.666666666666671,154.01663246821866,150,3,1.0,0.7,-12.0,100
-6.666666666666671,154.01663246821866,200,1,1.0,0.33,-14.0,100
-6.666666666666671,154.01663246821866,200,2,1.0,0.79,-14.0,100
-6.666666666666671,154.01663246821866,200,3,1.0,0.79,-14.0,100
-6.666666666666671,154.01663246821866,250,1,1.0,0.35,-14.0,100
-6.666666666666671,154.01663246821866,250,2,1.0,0.77,-14.0,100
-6.666666666666671,154.01663246821866,250,3,1.0,0.77,-14.0,100
-6.666666666666671,154.01663246821866,300,1,1.0,0.32,-12.0,100
-6.666666666666671,154.01663246821866,300,2,1.0,0.76,-12.0,100
-6.666666666666671,154.01663246821866,300,3,1.0,0.76,-12.0,100
-6.666666666666671,162.68468517390357,10,1,0.58,0.15,-6.0,100
-6.666666666666671,162.68468517390357,10,2,0.58,0.33,-6.0,100
-6.666666666666671,162.68468517390357,10,3,0.58,0.33,-6.0,100
-6.666666666666671,162.68468517390357,20,1,0.65,0.25,-6.0,100
-6.666666666666671,162.68468517390357,20,2,0.65,0.45,-6.0,100
-6.666666666666671,162.68468517390357,20,3,0.65,0.45,-6.0,100
-6.666666666666671,162.68468517390357,30,1,0.84,0.18,-8.0,100
-6.666666666666671,162.68468517390357,30,2,0.84,0.52,-8.0,100
-6.666666666666671,162.68468517390357,30,3,0.84,0.52,-8.0,100
-6.666666666666671,162.68468517390357,50,1,0.87,0.18,-8.0,100
-6.666666666666671,162.68468517390357,50,2,0.87,0.61,-8.0,100
-6.666666666666671,162.68468517390357,50,3,0.87,0.61,-8.0,100
-6.666666666666671,162.68468517390357,100,1,0.95,0.27,-8.0,100
-6.666666666666671,162.68468517390357,100,2,0.95,0.7,-8.0,100
-6.666666666666671,162.68468517390357,100,3,0.95,0.7,-8.0,100
-6.666666666666671,162.68468517390357,150,1,0.96,0.27,-8.0,100
-6.666666666666671,162.68468517390357,150,2,0.96,0.76,-8.0,100
-6.666666666666671,162.68468517390357,150,3,0.96,0.76,-8.0,100
-6.666666666666671,162.68468517390357,200,1,0.99,0.56,-7.0,100
-6.666666666666671,162.68468517390357,200,2,0.99,0.56,-7.0,100
-6.666666666666671,162.68468517390357,200,3,0.99,0.87,-7.0,100
-6.666666666666671,162.68468517390357,250,1,0.99,0.3,-8.0,100
-6.666666666666671,162.68468517390357,250,2,0.99,0.79,-8.0,100
-6.666666666666671,162.68468517390357,250,3,0.99,0.79,-8.0,100
-6.666666666666671,162.68468517390357,300,1,1.0,0.32,-6.0,100
-6.666666666666671,162.68468517390357,300,2,1.0,0.7,-6.0,100
-6.666666666666671,162.68468517390357,300,3,1.0,0.7,-6.0,100
-6.666666666666671,171.35273787958843,10,1,0.83,0.18,-6.0,100
-6.666666666666671,171.35273787958843,10,2,0.83,0.44,-6.0,100
-6.666666666666671,171.35273787958843,10,3,0.83,0.44,-6.0,100
-6.666666666666671,171.35273787958843,20,1,0.84,0.21,-6.0,100
-6.666666666666671,171.35273787958843,20,2,0.84,0.41,-6.0,100
-6.666666666666671,171.35273787958843,20,3,0.84,0.41,-6.0,100
-6.666666666666671,171.35273787958843,30,1,0.9,0.11,-8.0,100
-6.666666666666671,171.35273787958843,30,2,0.9,0.43,-8.0,100
-6.666666666666671,171.35273787958843,30,3,0.9,0.43,-8.0,100
-6.666666666666671,171.35273787958843,50,1,0.95,0.21,-8.0,100
-6.666666666666671,171.35273787958843,50,2,0.95,0.49,-8.0,100
-6.666666666666671,171.35273787958843,50,3,0.95,0.49,-8.0,100
-6.666666666666671,171.35273787958843,100,1,0.98,0.2,-8.0,100
-6.666666666666671,171.35273787958843,100,2,0.98,0.62,-8.0,100
-6.666666666666671,171.35273787958843,100,3,0.98,0.62,-8.0,100
-6.666666666666671,171.35273787958843,150,1,0.99,0.22,-8.0,100
-6.666666666666671,171.35273787958843,150,2,0.99,0.61,-8.0,100
-6.666666666666671,171.35273787958843,150,3,0.99,0.61,-8.0,100
-6.666666666666671,171.35273787958843,200,1,0.99,0.28,-8.0,100
-6.666666666666671,171.35273787958843,200,2,0.99,0.76,-8.0,100
-6.666666666666671,171.35273787958843,200,3,0.99,0.76,-8.0,100
-6.666666666666671,171.35273787958843,250,1,0.99,0.32,-8.0,100
-6.666666666666671,171.35273787958843,250,2,0.99,0.73,-8.0,100
-6.666666666666671,171.35273787958843,250,3,0.99,0.73,-8.0,100
-6.666666666666671,171.35273787958843,300,1,1.0,0.29,-8.0,100
-6.666666666666671,171.35273787958843,300,2,1.0,0.71,-8.0,100
-6.666666666666671,171.35273787958843,300,3,1.0,0.71,-8.0,100
-6.666666666666671,180.02079058527332,10,1,0.76,0.12,-4.0,100
-6.666666666666671,180.02079058527332,10,2,0.76,0.37,-4.0,100
-6.666666666666671,180.02079058527332,10,3,0.76,0.37,-4.0,100
-6.666666666666671,180.02079058527332,20,1,0.78,0.2,-8.0,100
-6.666666666666671,180.02079058527332,20,2,0.78,0.4,-8.0,100
-6.666666666666671,180.02079058527332,20,3,0.78,0.4,-8.0,100
-6.666666666666671,180.02079058527332,30,1,0.75,0.26,-8.0,100
-6.666666666666671,180.02079058527332,30,2,0.75,0.49,-8.0,100
-6.666666666666671,180.02079058527332,30,3,0.75,0.49,-8.0,100
-6.666666666666671,180.02079058527332,50,1,0.74,0.25,-8.0,100
-6.666666666666671,180.02079058527332,50,2,0.74,0.48,-8.0,100
-6.666666666666671,180.02079058527332,50,3,0.74,0.48,-8.0,100
-6.666666666666671,180.02079058527332,100,1,0.58,0.25,-8.0,100
-6.666666666666671,180.02079058527332,100,2,0.58,0.56,-8.0,100
-6.666666666666671,180.02079058527332,100,3,0.58,0.56,-8.0,100
-6.666666666666671,180.02079058527332,150,1,0.51,0.43,-7.0,100
-6.666666666666671,180.02079058527332,150,2,0.51,0.43,-7.0,100
-6.666666666666671,180.02079058527332,150,3,0.51,0.66,-7.0,100
-6.666666666666671,180.02079058527332,200,1,0.54,0.22,-8.0,100
-6.666666666666671,180.02079058527332,200,2,0.54,0.6,-8.0,100
-6.666666666666671,180.02079058527332,200,3,0.54,0.6,-8.0,100
-6.666666666666671,180.02079058527332,250,1,0.59,0.24,-6.0,100
-6.666666666666671,180.02079058527332,250,2,0.59,0.6,-6.0,100
-6.666666666666671,180.02079058527332,250,3,0.59,0.6,-6.0,100
-6.666666666666671,180.02079058527332,300,1,0.58,0.21,-6.0,100
-6.666666666666671,180.02079058527332,300,2,0.58,0.55,-6.0,100
-6.666666666666671,180.02079058527332,300,3,0.58,0.55,-6.0,100
-6.666666666666671,188.6888432909582,10,1,0.87,0.21,-6.0,100
-6.666666666666671,188.6888432909582,10,2,0.87,0.5,-6.0,100
-6.666666666666671,188.6888432909582,10,3,0.87,0.5,-6.0,100
-6.666666666666671,188.6888432909582,20,1,0.99,0.24,-6.0,100
-6.666666666666671,188.6888432909582,20,2,0.99,0.59,-6.0,100
-6.666666666666671,188.6888432909582,20,3,0.99,0.59,-6.0,100
-6.666666666666671,188.6888432909582,30,1,0.99,0.26,-6.0,100
-6.666666666666671,188.6888432909582,30,2,0.99,0.62,-6.0,100
-6.666666666666671,188.6888432909582,30,3,0.99,0.62,-6.0,100
-6.666666666666671,188.6888432909582,50,1,0.99,0.21,-6.0,100
-6.666666666666671,188.6888432909582,50,2,0.99,0.63,-6.0,100
-6.666666666666671,188.6888432909582,50,3,0.99,0.63,-6.0,100
-6.666666666666671,188.6888432909582,100,1,1.0,0.23,-6.0,100
-6.666666666666671,188.6888432909582,100,2,1.0,0.71,-6.0,100
-6.666666666666671,188.6888432909582,100,3,1.0,0.71,-6.0,100
-6.666666666666671,188.6888432909582,150,1,1.0,0.22,-6.0,100
-6.666666666666671,188.6888432909582,150,2,1.0,0.81,-6.0,100
-6.666666666666671,188.6888432909582,150,3,1.0,0.81,-6.0,100
-6.666666666666671,188.6888432909582,200,1,1.0,0.26,-6.0,100
-6.666666666666671,188.6888432909582,200,2,1.0,0.75,-6.0,100
-6.666666666666671,188.6888432909582,200,3,1.0,0.75,-6.0,100
-6.666666666666671,188.6888432909582,250,1,1.0,0.23,-6.0,100
-6.666666666666671,188.6888432909582,250,2,1.0,0.8,-6.0,100
-6.666666666666671,188.6888432909582,250,3,1.0,0.8,-6.0,100
-6.666666666666671,188.6888432909582,300,1,1.0,0.35,-6.0,100
-6.666666666666671,188.6888432909582,300,2,1.0,0.83,-6.0,100
-6.666666666666671,188.6888432909582,300,3,1.0,0.83,-6.0,100
-6.666666666666671,197.3568959966431,10,1,0.73,0.1,-10.0,100
-6.666666666666671,197.3568959966431,10,2,0.73,0.21,-10.0,100
-6.666666666666671,197.3568959966431,10,3,0.73,0.21,-10.0,100
-6.666666666666671,197.3568959966431,20,1,0.77,0.08,-12.0,100
-6.666666666666671,197.3568959966431,20,2,0.77,0.34,-12.0,100
-6.666666666666671,197.3568959966431,20,3,0.77,0.34,-12.0,100
-6.666666666666671,197.3568959966431,30,1,0.85,0.1,-12.0,100
-6.666666666666671,197.3568959966431,30,2,0.85,0.31,-12.0,100
-6.666666666666671,197.3568959966431,30,3,0.85,0.31,-12.0,100
-6.666666666666671,197.3568959966431,50,1,0.83,0.15,-14.0,100
-6.666666666666671,197.3568959966431,50,2,0.83,0.47,-14.0,100
-6.666666666666671,197.3568959966431,50,3,0.83,0.47,-14.0,100
-6.666666666666671,197.3568959966431,100,1,0.82,0.16,-14.0,100
-6.666666666666671,197.3568959966431,100,2,0.82,0.48,-14.0,100
-6.666666666666671,197.3568959966431,100,3,0.82,0.48,-14.0,100
-6.666666666666671,197.3568959966431,150,1,0.89,0.16,-14.0,100
-6.666666666666671,197.3568959966431,150,2,0.89,0.45,-14.0,100
-6.666666666666671,197.3568959966431,150,3,0.89,0.45,-14.0,100
-6.666666666666671,197.3568959966431,200,1,0.85,0.23,-16.0,100
-6.666666666666671,197.3568959966431,200,2,0.85,0.66,-16.0,100
-6.666666666666671,197.3568959966431,200,3,0.85,0.66,-16.0,100
-6.666666666666671,197.3568959966431,250,1,0.9,0.22,-16.0,100
-6.666666666666671,197.3568959966431,250,2,0.9,0.7,-16.0,100
-6.666666666666671,197.3568959966431,250,3,0.9,0.7,-16.0,100
-6.666666666666671,197.3568959966431,300,1,0.91,0.22,-16.0,100
-6.666666666666671,197.3568959966431,300,2,0.91,0.71,-16.0,100
-6.666666666666671,197.3568959966431,300,3,0.91,0.71,-16.0,100
-6.666666666666671,206.024948702328,10,1,0.9,0.14,-2.0,100
-6.666666666666671,206.024948702328,10,2,0.9,0.39,-2.0,100
-6.666666666666671,206.024948702328,10,3,0.9,0.39,-2.0,100
-6.666666666666671,206.024948702328,20,1,0.95,0.17,-2.0,100
-6.666666666666671,206.024948702328,20,2,0.95,0.47,-2.0,100
-6.666666666666671,206.024948702328,20,3,0.95,0.47,-2.0,100
-6.666666666666671,206.024948702328,30,1,0.95,0.25,-2.0,100
-6.666666666666671,206.024948702328,30,2,0.95,0.6,-2.0,100
-6.666666666666671,206.024948702328,30,3,0.95,0.6,-2.0,100
-6.666666666666671,206.024948702328,50,1,1.0,0.24,-4.0,100
-6.666666666666671,206.024948702328,50,2,1.0,0.57,-4.0,100
-6.666666666666671,206.024948702328,50,3,1.0,0.57,-4.0,100
-6.666666666666671,206.024948702328,100,1,1.0,0.27,-4.0,100
-6.666666666666671,206.024948702328,100,2,1.0,0.66,-4.0,100
-6.666666666666671,206.024948702328,100,3,1.0,0.66,-4.0,100
-6.666666666666671,206.024948702328,150,1,1.0,0.3,-4.0,100
-6.666666666666671,206.024948702328,150,2,1.0,0.72,-4.0,100
-6.666666666666671,206.024948702328,150,3,1.0,0.72,-4.0,100
-6.666666666666671,206.024948702328,200,1,1.0,0.31,-4.0,100
-6.666666666666671,206.024948702328,200,2,1.0,0.8,-4.0,100
-6.666666666666671,206.024948702328,200,3,1.0,0.8,-4.0,100
-6.666666666666671,206.024948702328,250,1,1.0,0.35,-4.0,100
-6.666666666666671,206.024948702328,250,2,1.0,0.85,-4.0,100
-6.666666666666671,206.024948702328,250,3,1.0,0.85,-4.0,100
-6.666666666666671,206.024948702328,300,1,1.0,0.31,-4.0,100
-6.666666666666671,206.024948702328,300,2,1.0,0.85,-4.0,100
-6.666666666666671,206.024948702328,300,3,1.0,0.85,-4.0,100
-6.666666666666671,214.6930014080129,10,1,0.86,0.17,-2.0,100
-6.666666666666671,214.6930014080129,10,2,0.86,0.43,-2.0,100
-6.666666666666671,214.6930014080129,10,3,0.86,0.43,-2.0,100
-6.666666666666671,214.6930014080129,20,1,0.91,0.23,-2.0,100
-6.666666666666671,214.6930014080129,20,2,0.91,0.5,-2.0,100
-6.666666666666671,214.6930014080129,20,3,0.91,0.5,-2.0,100
-6.666666666666671,214.6930014080129,30,1,0.97,0.26,-4.0,100
-6.666666666666671,214.6930014080129,30,2,0.97,0.62,-4.0,100
-6.666666666666671,214.6930014080129,30,3,0.97,0.62,-4.0,100
-6.666666666666671,214.6930014080129,50,1,0.98,0.24,-4.0,100
-6.666666666666671,214.6930014080129,50,2,0.98,0.68,-4.0,100
-6.666666666666671,214.6930014080129,50,3,0.98,0.68,-4.0,100
-6.666666666666671,214.6930014080129,100,1,1.0,0.23,-4.0,100
-6.666666666666671,214.6930014080129,100,2,1.0,0.7,-4.0,100
-6.666666666666671,214.6930014080129,100,3,1.0,0.7,-4.0,100
-6.666666666666671,214.6930014080129,150,1,1.0,0.21,-4.0,100
-6.666666666666671,214.6930014080129,150,2,1.0,0.77,-4.0,100
-6.666666666666671,214.6930014080129,150,3,1.0,0.77,-4.0,100
-6.666666666666671,214.6930014080129,200,1,1.0,0.28,-4.0,100
-6.666666666666671,214.6930014080129,200,2,1.0,0.81,-4.0,100
-6.666666666666671,214.6930014080129,200,3,1.0,0.81,-4.0,100
-6.666666666666671,214.6930014080129,250,1,1.0,0.26,-4.0,100
-6.666666666666671,214.6930014080129,250,2,1.0,0.77,-4.0,100
-6.666666666666671,214.6930014080129,250,3,1.0,0.77,-4.0,100
-6.666666666666671,214.6930014080129,300,1,1.0,0.28,-4.0,100
-6.666666666666671,214.6930014080129,300,2,1.0,0.86,-4.0,100
-6.666666666666671,214.6930014080129,300,3,1.0,0.86,-4.0,100
-6.666666666666671,223.36105411369775,10,1,0.6,0.16,-6.0,100
-6.666666666666671,223.36105411369775,10,2,0.6,0.45,-6.0,100
-6.666666666666671,223.36105411369775,10,3,0.6,0.45,-6.0,100
-6.666666666666671,223.36105411369775,20,1,0.69,0.25,-4.0,100
-6.666666666666671,223.36105411369775,20,2,0.69,0.55,-4.0,100
-6.666666666666671,223.36105411369775,20,3,0.69,0.55,-4.0,100
-6.666666666666671,223.36105411369775,30,1,0.63,0.22,-4.0,100
-6.666666666666671,223.36105411369775,30,2,0.63,0.5,-4.0,100
-6.666666666666671,223.36105411369775,30,3,0.63,0.5,-4.0,100
-6.666666666666671,223.36105411369775,50,1,0.67,0.14,-6.0,100
-6.666666666666671,223.36105411369775,50,2,0.67,0.5,-6.0,100
-6.666666666666671,223.36105411369775,50,3,0.67,0.5,-6.0,100
-6.666666666666671,223.36105411369775,100,1,0.79,0.18,-6.0,100
-6.666666666666671,223.36105411369775,100,2,0.79,0.65,-6.0,100
-6.666666666666671,223.36105411369775,100,3,0.79,0.65,-6.0,100
-6.666666666666671,223.36105411369775,150,1,0.81,0.25,-6.0,100
-6.666666666666671,223.36105411369775,150,2,0.81,0.65,-6.0,100
-6.666666666666671,223.36105411369775,150,3,0.81,0.65,-6.0,100
-6.666666666666671,223.36105411369775,200,1,0.76,0.23,-6.0,100
-6.666666666666671,223.36105411369775,200,2,0.76,0.67,-6.0,100
-6.666666666666671,223.36105411369775,200,3,0.76,0.67,-6.0,100
-6.666666666666671,223.36105411369775,250,1,0.77,0.26,-6.0,100
-6.666666666666671,223.36105411369775,250,2,0.77,0.69,-6.0,100
-6.666666666666671,223.36105411369775,250,3,0.77,0.69,-6.0,100
-6.666666666666671,223.36105411369775,300,1,0.78,0.63,-7.0,100
-6.666666666666671,223.36105411369775,300,2,0.78,0.63,-7.0,100
-6.666666666666671,223.36105411369775,300,3,0.78,0.85,-7.0,100
-6.666666666666671,232.02910681938263,10,1,0.47,0.18,-4.0,100
-6.666666666666671,232.02910681938263,10,2,0.47,0.47,-4.0,100
-6.666666666666671,232.02910681938263,10,3,0.47,0.47,-4.0,100
-6.666666666666671,232.02910681938263,20,1,0.45,0.19,-6.0,100
-6.666666666666671,232.02910681938263,20,2,0.45,0.49,-6.0,100
-6.666666666666671,232.02910681938263,20,3,0.45,0.49,-6.0,100
-6.666666666666671,232.02910681938263,30,1,0.62,0.23,-4.0,100
-6.666666666666671,232.02910681938263,30,2,0.62,0.58,-4.0,100
-6.666666666666671,232.02910681938263,30,3,0.62,0.58,-4.0,100
-6.666666666666671,232.02910681938263,50,1,0.7,0.25,-4.0,100
-6.666666666666671,232.02910681938263,50,2,0.7,0.56,-4.0,100
-6.666666666666671,232.02910681938263,50,3,0.7,0.56,-4.0,100
-6.666666666666671,232.02910681938263,100,1,0.82,0.18,-4.0,100
-6.666666666666671,232.02910681938263,100,2,0.82,0.64,-4.0,100
-6.666666666666671,232.02910681938263,100,3,0.82,0.64,-4.0,100
-6.666666666666671,232.02910681938263,150,1,0.88,0.26,-4.0,100
-6.666666666666671,232.02910681938263,150,2,0.88,0.73,-4.0,100
-6.666666666666671,232.02910681938263,150,3,0.88,0.73,-4.0,100
-6.666666666666671,232.02910681938263,200,1,0.95,0.61,-3.0,100
-6.666666666666671,232.02910681938263,200,2,0.95,0.61,-3.0,100
-6.666666666666671,232.02910681938263,200,3,0.95,0.87,-3.0,100
-6.666666666666671,232.02910681938263,250,1,0.93,0.27,-4.0,100
-6.666666666666671,232.02910681938263,250,2,0.93,0.75,-4.0,100
-6.666666666666671,232.02910681938263,250,3,0.93,0.75,-4.0,100
-6.666666666666671,232.02910681938263,300,1,0.96,0.36,-2.0,100
-6.666666666666671,232.02910681938263,300,2,0.96,0.8,-2.0,100
-6.666666666666671,232.02910681938263,300,3,0.96,0.8,-2.0,100
-6.666666666666671,240.69715952506752,10,1,0.75,0.15,-2.0,100
-6.666666666666671,240.69715952506752,10,2,0.75,0.4,-2.0,100
-6.666666666666671,240.69715952506752,10,3,0.75,0.4,-2.0,100
-6.666666666666671,240.69715952506752,20,1,0.87,0.17,-4.0,100
-6.666666666666671,240.69715952506752,20,2,0.87,0.6,-4.0,100
-6.666666666666671,240.69715952506752,20,3,0.87,0.6,-4.0,100
-6.666666666666671,240.69715952506752,30,1,0.89,0.28,-2.0,100
-6.666666666666671,240.69715952506752,30,2,0.89,0.61,-2.0,100
-6.666666666666671,240.69715952506752,30,3,0.89,0.61,-2.0,100
-6.666666666666671,240.69715952506752,50,1,0.93,0.29,-2.0,100
-6.666666666666671,240.69715952506752,50,2,0.93,0.66,-2.0,100
-6.666666666666671,240.69715952506752,50,3,0.93,0.66,-2.0,100
-6.666666666666671,240.69715952506752,100,1,0.98,0.33,-2.0,100
-6.666666666666671,240.69715952506752,100,2,0.98,0.81,-2.0,100
-6.666666666666671,240.69715952506752,100,3,0.98,0.81,-2.0,100
-6.666666666666671,240.69715952506752,150,1,0.98,0.38,-2.0,100
-6.666666666666671,240.69715952506752,150,2,0.98,0.79,-2.0,100
-6.666666666666671,240.69715952506752,150,3,0.98,0.79,-2.0,100
-6.666666666666671,240.69715952506752,200,1,0.99,0.38,-2.0,100
-6.666666666666671,240.69715952506752,200,2,0.99,0.81,-2.0,100
-6.666666666666671,240.69715952506752,200,3,0.99,0.81,-2.0,100
-6.666666666666671,240.69715952506752,250,1,1.0,0.39,-2.0,100
-6.666666666666671,240.69715952506752,250,2,1.0,0.87,-2.0,100
-6.666666666666671,240.69715952506752,250,3,1.0,0.87,-2.0,100
-6.666666666666671,240.69715952506752,300,1,1.0,0.39,-2.0,100
-6.666666666666671,240.69715952506752,300,2,1.0,0.88,-2.0,100
-6.666666666666671,240.69715952506752,300,3,1.0,0.88,-2.0,100
-6.666666666666671,249.3652122307524,10,1,0.88,0.18,-2.0,100
-6.666666666666671,249.3652122307524,10,2,0.88,0.51,-2.0,100
-6.666666666666671,249.3652122307524,10,3,0.88,0.51,-2.0,100
-6.666666666666671,249.3652122307524,20,1,0.93,0.2,-2.0,100
-6.666666666666671,249.3652122307524,20,2,0.93,0.62,-2.0,100
-6.666666666666671,249.3652122307524,20,3,0.93,0.62,-2.0,100
-6.666666666666671,249.3652122307524,30,1,0.96,0.3,-2.0,100
-6.666666666666671,249.3652122307524,30,2,0.96,0.72,-2.0,100
-6.666666666666671,249.3652122307524,30,3,0.96,0.72,-2.0,100
-6.666666666666671,249.3652122307524,50,1,0.98,0.34,-2.0,100
-6.666666666666671,249.3652122307524,50,2,0.98,0.73,-2.0,100
