club,aim_yards,mean_expected_strokes,birdie_rate,bogey_plus_avoidance,double_plus_avoidance,all_strokes
3-wood,7,2.7173670714069296,1.0,1.0,1.0,"[array(2.70554192), array(2.81571982), array(2.8664842), array(2.6979788), 2.523882741953843, 2.2695227306805394, array(2.81394669), array(2.62162025), array(2.66548236), array(2.67357305), array(2.82787292), array(2.65792248), array(2.85930495), array(2.73481128), 2.6847113356162997, array(2.68433209), array(2.73668941), array(2.88564436), 2.6909022555525226, array(2.93139778)]"
3-wood,8,2.7085080922208737,0.95,1.0,1.0,"[array(3.00011877), array(2.62049265), array(2.74754256), array(2.80244104), array(2.79199467), array(2.71294343), array(2.85988421), array(2.94247221), array(2.76482334), array(2.67826705), array(2.62589569), array(2.60134062), array(2.61681614), array(2.62837338), array(2.57683964), array(2.75674329), array(2.65978275), 2.404013576672173, array(2.68308149), array(2.69629536)]"
3-wood,9,2.750166149292572,0.8,1.0,1.0,"[array(2.70727075), array(2.56969165), array(2.66706136), array(2.90923218), array(2.88416986), array(3.07813712), 1.9469383150106407, array(2.75195351), array(2.94928798), array(2.75315901), array(3.16004106), array(3.12827178), array(2.65294958), array(2.69671438), array(2.83905926), array(2.92448283), array(2.65797087), array(2.61610729), array(3.00736589), 2.1034582984921784]"
3-wood,10,2.688269429643431,0.95,1.0,1.0,"[array(2.62937156), array(2.9796868), array(2.77718278), array(2.54440355), array(2.64192389), array(2.84068642), array(2.49031372), array(2.68895608), array(2.95392226), array(2.62764849), array(2.63967162), array(2.79965721), array(3.05290051), array(2.60418173), array(2.67889303), 2.2976592376296305, array(2.74158304), array(2.72204014), array(2.45733559), array(2.59737093)]"
3-wood,11,2.697415889212296,0.95,1.0,1.0,"[2.306102803176735, array(2.73445027), array(3.10353546), array(2.54924154), array(2.76496267), array(2.68492119), array(2.87350583), array(2.80032947), array(2.77729157), array(2.70176745), array(2.86574755), array(2.61881589), 2.30038145547486, array(2.64061833), array(2.61121157), array(2.84956438), array(2.80143329), array(2.63854193), array(2.85508287), array(2.47081226)]"
3-wood,12,2.786782439685827,0.95,1.0,1.0,"[array(2.82815977), array(2.77320094), array(2.89472551), 2.4795430481395804, array(2.82982664), array(2.95942358), array(2.71335308), array(2.72566102), array(2.92036361), array(3.03633888), array(2.74118877), array(2.85202246), array(2.80998155), array(2.68457666), array(2.70908184), array(2.97730309), array(2.77541355), array(2.58098361), array(2.87122271), array(2.57327846)]"
3-wood,13,2.6853202807345897,1.0,1.0,1.0,"[array(2.68216456), array(2.79825274), array(2.79675429), array(2.88186251), array(2.64431838), array(2.68309973), array(2.65075606), array(2.85546149), array(2.55171557), array(2.74423346), array(2.84828438), array(2.43810194), array(2.68822158), array(2.61626756), array(2.57819818), array(2.72459844), array(2.75521341), array(2.59064724), array(2.70470325), array(2.47355085)]"
3-wood,14,2.761561000410139,0.85,1.0,1.0,"[array(2.65025843), array(2.89601047), array(2.74914471), array(2.5796953), array(2.89846378), array(3.00762367), array(2.59074968), array(2.73526104), 2.4986777111364993, array(3.00347772), array(2.66881522), array(2.86991409), array(2.5600431), array(2.57211505), array(2.9086775), array(2.6483549), array(3.11004793), array(2.73752537), array(2.61370689), array(2.93265745)]"
3-wood,15,2.7777620901917954,0.9,1.0,1.0,"[array(2.81984123), array(2.71222357), array(2.64199169), array(2.72109936), array(2.82934781), array(2.71979176), array(2.68537651), array(2.65508623), 2.3530140413207152, array(2.92842758), 2.4693823121376295, array(3.14645551), array(2.76333394), array(2.74983932), array(3.00409156), array(2.92008547), array(2.7201628), array(2.92498635), array(2.98571634), array(2.80498842)]"
3-wood,16,2.8212435817434,0.9,1.0,1.0,"[array(3.1537035), array(3.14468336), array(2.97245507), array(2.85917651), array(2.61033222), array(2.77434479), array(2.88461257), array(2.90416231), array(2.86549265), 2.2224770496523663, array(2.71168797), array(2.83032574), array(2.77752669), array(2.77590862), array(2.86666883), array(2.89197115), array(2.91865137), array(2.68379799), array(2.76550275), array(2.81139049)]"
3-wood,17,2.8861755477708266,0.85,1.0,1.0,"[array(2.7164713), array(2.98912991), array(2.92082474), array(3.09271082), array(2.81690254), array(2.98598166), array(2.85286537), array(2.77403384), array(2.61184221), array(2.73801833), array(2.87287555), array(2.84761662), array(2.90566772), array(2.87299958), array(3.14608088), array(2.69812624), array(2.92032206), array(2.8837878), array(2.97357252), array(3.10368128)]"
3-wood,18,2.792718797006596,0.9,1.0,1.0,"[array(2.86258792), array(2.78572948), array(3.16891859), array(2.7022166), array(2.77094698), array(2.58274442), array(2.83981121), array(2.69649156), array(2.54793512), array(2.76366908), array(2.92965262), array(3.10178531), array(2.9128972), array(2.81031381), array(2.73593286), array(2.80020959), array(2.6609267), array(2.78263798), array(2.63235571), array(2.76661321)]"
3-wood,19,2.798073581821785,0.85,1.0,1.0,"[array(2.92938585), array(2.78251194), array(2.64969968), array(3.08641937), array(2.86812601), array(2.74577), array(2.87457022), array(3.09253782), array(3.16549101), array(2.65478588), array(2.84883795), array(2.53081131), array(2.71009002), array(2.67954182), array(2.8934775), array(2.66804517), array(2.77656292), array(2.42678272), array(2.81223438), array(2.76579007)]"
3-wood,20,2.8406713258546317,0.8,1.0,1.0,"[array(2.88191555), array(2.84938519), array(3.01445517), array(2.6508709), array(2.72718168), array(2.96105643), array(2.47552779), array(2.96325913), array(3.02112272), array(2.71631139), array(2.79484752), array(3.16307447), array(3.16558573), array(2.68088971), array(2.87351825), array(2.85492551), array(2.77821007), array(2.71559422), array(2.59239535), array(2.93329973)]"
5-wood,-20,2.7376745179384088,0.95,1.0,1.0,"[array(2.60411018), array(2.70712981), array(2.68277277), array(2.92061779), array(2.85717963), array(2.59155632), array(2.6864441), array(2.75002435), array(2.81834513), array(2.94630219), array(2.74807728), array(2.53674672), array(2.54594187), array(2.9103718), array(3.19623147), array(2.90992127), 2.234554397471801, array(2.71576314), array(2.66044237), array(2.7309578)]"
5-wood,-19,2.6629239002945475,1.0,1.0,1.0,"[array(2.63950602), array(2.88318194), array(2.73960213), array(2.78073305), array(2.90947521), array(2.6369651), array(2.83712257), array(2.71039525), array(2.50402657), array(2.74467792), 2.5141056864238918, array(2.65091851), 2.4229652485502364, array(2.6672202), array(2.84901572), array(2.69826277), array(2.63869578), array(2.54292852), 2.304575990384659, array(2.58410381)]"
5-wood,-18,2.65669353148511,1.0,1.0,1.0,"[array(2.62474694), 2.495385565472795, array(2.81656112), array(2.64433272), array(2.56082029), array(2.70535544), array(2.64010235), array(2.78740376), array(2.65523038), 2.5570100974935803, 2.553593973073421, 2.4134380275326945, array(2.67230539), array(2.66062817), array(2.61903509), array(2.74263158), array(2.74600479), array(2.65011908), array(2.79936507), array(2.7898008)]"
5-wood,-17,2.6552148637872697,1.0,1.0,1.0,"[array(2.81463792), array(2.5213895), array(2.58681847), array(2.48542107), array(2.76783342), array(2.81343073), 2.359718915358941, 2.373026800610346, 2.5592962305939984, array(2.65742268), array(2.98391889), array(2.7845198), array(2.63275234), array(2.5679096), array(2.51486914), array(2.5764921), array(2.86375358), array(2.78439544), array(2.85108253), array(2.60560811)]"
5-wood,-16,2.6305822600897804,0.95,1.0,1.0,"[array(2.61822813), array(2.65721096), array(2.68756003), 2.6126399790732946, 2.5900446749227, 2.3906393790105906, array(2.75456334), array(2.81731974), 2.4136553108760133, array(2.80139591), 2.582917151923085, array(2.61721641), array(2.57592668), array(2.72740852), array(2.56495654), array(3.05349582), 2.227823656883137, array(2.64202049), array(2.53012033), array(2.74650215)]"
5-wood,-15,2.613041702741853,1.0,1.0,1.0,"[array(2.68806865), array(2.67051107), array(2.62083113), array(2.53772019), array(2.83320727), array(2.54264884), array(2.48841735), array(2.63854276), array(2.68279914), array(2.65228014), array(2.5775623), array(2.73919696), array(2.50346262), 2.4484845819590695, array(2.74121904), array(2.53845292), array(2.57540707), array(2.63117092), array(2.62367188), array(2.52717922)]"
5-wood,-14,2.6054172664212785,0.95,1.0,1.0,"[array(2.77085344), array(2.57684398), array(2.70877513), array(2.636076), 2.420672267898958, array(2.94526372), 2.426199953240298, 2.739401840128154, 2.403259277965092, array(3.14125615), array(2.72039675), array(2.77651028), array(2.64255956), 2.483593013093281, array(2.66872468), array(2.59905709), 1.3867232243559846, array(2.7662646), 2.5234936396131373, array(2.77242074)]"
5-wood,-13,2.574671092384635,1.0,1.0,1.0,"[array(2.65790969), 1.9026644472430405, array(2.84068633), 2.536541358550545, array(2.51541583), array(2.64154866), array(2.53794974), 2.6305355131588875, 2.4271151449124866, array(2.68293589), array(2.68441918), 2.5668214597200234, array(2.48489455), array(2.55008334), array(2.7033697), array(2.47008309), array(2.66079754), array(2.67702773), array(2.67540522), array(2.64721746)]"
5-wood,-12,2.5828938950442244,1.0,1.0,1.0,"[2.370203020748064, 2.3629946008174927, array(2.7685769), array(2.74114996), array(2.58088164), array(2.57860349), array(2.56854543), array(2.62318845), array(2.63302816), array(2.70985218), 2.3188236101113886, array(2.50395269), 2.3995954663873866, array(2.72889485), array(2.64118748), 2.660548228671609, array(2.64949333), array(2.6788797), array(2.56458039), 2.5748983199174478]"
5-wood,-11,2.524358554247264,1.0,1.0,1.0,"[2.198989581436941, 2.3260136152212882, array(2.87237876), array(2.66824126), 2.28676202037887, 2.551680334819287, array(2.64702945), array(2.55443018), array(2.59524366), 2.2631223050860965, 2.4821507757075425, 2.554634909852627, 2.217672349991445, array(2.70581779), array(2.7002636), array(2.65878866), 2.3229143045080938, array(2.59748311), array(2.64844101), array(2.63511339)]"
5-wood,-10,2.5348885587064975,1.0,1.0,1.0,"[array(2.60319892), array(2.73104189), array(2.79477309), array(2.62419305), array(2.72235851), 1.530544515682828, array(2.52704383), array(2.7696013), 2.4492798069742148, array(2.70516371), array(2.57799364), 2.5198060477834976, array(2.68091189), 2.0970959227566373, 2.603051544270142, 2.3606714784850604, 2.6041183210818724, array(2.79156557), array(2.52032522), 2.4850329114490926]"
5-wood,-9,2.561401735983325,1.0,1.0,1.0,"[2.6006479144955015, 2.4813662681458135, 2.499252580716952, array(2.47133354), 2.5048351559363833, array(2.6147911), array(2.52658425), array(2.69112382), array(2.70822558), 1.913526302748783, array(2.5669992), array(2.60461632), array(2.62044842), array(2.66459403), array(2.58562287), array(2.60768527), array(2.52555481), 2.649343737293527, array(2.66964218), array(2.72184136)]"
5-wood,-8,2.60344632409707,1.0,1.0,1.0,"[array(2.7218341), 2.703376552584656, array(2.67551125), array(2.49640144), array(2.53749356), array(2.6339207), 2.742707757601087, array(2.70179257), array(2.6263005), 2.2128728117186385, array(2.56788687), 2.5765339591864604, array(2.5397673), array(2.71843503), array(2.58401052), 2.6258485682832946, array(2.73988784), array(2.66472531), array(2.55760884), 2.442010995278143]"
5-wood,-7,2.51493117887085,1.0,1.0,1.0,"[array(2.5311548), array(2.53678447), array(2.58343913), 2.3218473599926606, array(2.69528368), array(2.56449018), array(2.62192676), 1.2912029439078423, 2.5512286512492035, 2.420637288291377, array(2.64177366), array(2.54908461), array(2.70776933), 2.4247640828016532, array(2.65097705), array(2.89697756), array(2.67362519), array(2.49933299), array(2.63210683), array(2.50421699)]"
5-wood,-6,2.523416945062384,1.0,1.0,1.0,"[array(2.50915384), array(2.57582468), 1.9121078001378053, array(2.55669768), array(2.70264419), array(2.63648802), 2.5245297348259426, array(2.7179415), array(2.82134823), array(2.55692629), array(2.6602264), array(2.54248702), array(2.60541925), array(2.596355), 2.6265237302072393, array(2.6173134), 2.413876857053854, 1.689751106007451, array(2.77060848), 2.4321156979850054]"
5-wood,-5,2.51399015771901,1.0,1.0,1.0,"[2.524141275444849, 2.218913869708219, array(2.79312799), array(2.57306567), array(2.64518279), array(2.75705009), array(2.56960958), array(2.43243565), array(2.55110757), 2.065946684024827, array(2.55959924), 2.4791912240686877, 2.212308224173962, array(2.5890331), 2.643068672237068, array(2.56693936), array(2.60874835), 2.439204320112943, 2.4979635992330653, 2.5531658948678677]"
5-wood,-4,2.5925374714384324,1.0,1.0,1.0,"[2.6846515068633137, array(2.58978841), array(2.65138443), array(2.60216542), array(2.62910317), array(2.53443433), array(2.5101952), array(2.70227315), 1.985215883526914, array(2.68819995), array(2.7768362), 2.532161106778251, 2.3625033576206462, 2.480749753671343, array(2.44803804), array(2.69658403), array(2.64389603), array(2.87981837), array(2.64271967), array(2.81003142)]"
5-wood,-3,2.4050500539768023,1.0,1.0,1.0,"[1.3746479797113087, array(2.75588042), array(2.66309326), 1.364786377044029, array(2.67849259), 2.05512650914154, 2.0826317506892993, array(2.56863286), array(2.56166461), array(2.71624998), array(2.6082985), array(2.48273822), array(2.62460769), 2.492352047903984, array(2.61616143), array(2.91723908), 1.7178743012866418, array(2.60284928), array(2.53186778), 2.685806410958179]"
5-wood,-2,2.594730783114979,1.0,1.0,1.0,"[array(2.4490751), array(2.57267104), array(2.54570275), array(2.86131467), 2.4523331807360806, array(2.57703975), array(2.6473718), array(2.6633644), 2.313829471905728, array(2.60465194), array(2.70802749), array(2.54723052), array(2.6674183), array(2.61249612), 2.737817657988297, 2.4588961117399504, 2.636031732547794, array(2.53057281), array(2.62539577), array(2.68337505)]"
5-wood,-1,2.5771547465811167,1.0,1.0,1.0,"[array(2.67534101), array(2.47993909), array(2.52094611), 2.5739652530377306, array(2.5597217), 2.642103860999375, array(2.91047529), array(2.59098151), 2.562298875489641, array(2.56663669), array(2.61266065), array(2.53147944), array(2.64965129), 2.630978454889312, array(2.4509493), array(2.59615657), 2.607093152767008, array(2.58545365), array(2.67550798), 2.1207550463246645]"
5-wood,0,2.5570299326353596,1.0,1.0,1.0,"[array(2.79388835), array(2.64641622), array(2.51381012), array(2.52403777), 2.315601264963595, array(2.76898006), array(2.50745308), 2.287755129858338, array(2.45213624), array(2.58600501), array(2.82544384), 2.7578798280921815, array(2.55518583), array(2.7313328), array(2.63807495), array(2.80771447), array(2.59455665), array(2.72388148), 2.2784525811415355, 1.8319929598793037]"
5-wood,1,2.563872452949062,1.0,1.0,1.0,"[array(2.5295265), array(2.71260827), 2.610990857597023, 2.441911520156667, array(2.47591832), array(2.47027106), array(2.67280524), 2.5003920784132134, 2.416049948222136, 2.290706641557629, array(2.80400304), array(2.69530133), 2.2974430306290072, array(2.64027827), array(2.54672313), array(2.54496252), array(2.65703521), array(2.64107099), 2.416120735310979, array(2.91333036)]"
5-wood,2,2.5196832329545695,1.0,1.0,1.0,"[1.9387076864373523, 2.2350948152567947, array(2.58108431), array(2.47715152), array(2.73113943), array(2.68060167), array(2.67161039), array(2.72027325), array(2.84352254), array(2.50310447), 2.3312234555787734, array(2.3531986), 2.5487461722035873, array(2.75455449), array(2.5235248), array(2.57185753), 2.132798279074149, array(2.55978006), array(2.70739822), 2.528292974910806]"
5-wood,3,2.481314082379206,1.0,1.0,1.0,"[array(2.47899743), 2.0732291091032695, array(2.72036528), array(2.6764442), 2.464921603076816, array(2.58103895), array(2.63517421), 2.3964648704297034, array(2.71224999), array(2.70655093), 2.421349771169099, 2.1632743509445596, array(2.53285494), array(2.64406499), 2.191423001076299, array(2.56827053), array(2.54004837), 2.286686495404039, 2.3667918915326336, array(2.46608073)]"
5-wood,4,2.3781902976811877,0.95,1.0,1.0,"[2.342093833146761, 2.3850261272884503, array(2.75554562), 2.2094044631853795, 2.0362025875504375, 2.484587151219081, 1.3414711183130295, array(3.00978489), array(2.50245846), 2.4513704212980802, 2.33517789980704, 2.061877735855368, 2.4341435841829613, array(2.84711268), 2.3305030307714394, 1.9764272306083528, 2.1652469498328006, array(2.79735648), array(2.57529878), array(2.5227169)]"
